                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 3.4758,                 6.6864,                 3.0477,                      0,                      0,                      0,                      0,                 3.6141,                 6.2022,                 3.2373,                 0.0775,                 0.0025,                 0.0025
